"lootId","score","rarest"
"13340","46.16974901809159","187"
"9708","46.15303369357277","188"
"13652","46.13996430610067","189"
"14808","46.129207764729834","190"
"15393","46.1220700830683","191"
"15967","46.10981014417539","192"
"8719","46.0062453559284","193"
"13649","45.99999829030895","194"
"10881","45.9931460529175","195"
"15666","45.977381689097285","196"
"15354","45.9671037874946","197"
"15081","45.960799664505856","198"
"11249","45.937546960343404","199"
"10582","45.90412447180121","200"
"10605","45.90186365234421","201"
"8166","45.88564870670408","202"
"14328","45.86603266789403","203"
"14351","45.85895856695182","204"
"8974","45.84228417601348","205"
"13140","45.811441997847545","206"
"13809","45.80626849717622","207"
"8460","45.79256299894727","208"
"11149","45.78725676181367","209"
"9925","45.78717619550573","210"
"9511","45.78184377114195","211"
"12940","45.775753429736","212"
